"zip3","FIPS","pop2010"
"880","35051",11988
"878","35053",17866
"870","35053",17866
"875","35055",32937
"870","35057",16383
"883","35057",16383
"884","35059",4549
"870","35061",76569
"897","32510",55274
"894","32001",24877
"889","32003",1951269
"891","32003",1951269
"890","32003",1951269
"894","32005",46997
"897","32005",46997
"898","32007",48818
"890","32009",783
"893","32011",1987
"898","32011",1987
"894","32013",16528
"893","32015",5775
"898","32015",5775
"890","32017",5345
"894","32019",51980
"894","32021",4772
"890","32023",43946
"893","32023",43946
"894","32023",43946
"894","32027",6753
"894","32029",4010
"895","32031",421407
"894","32031",421407
"897","32031",421407
"893","32033",10030
"122","36001",304204
"120","36001",304204
"121","36001",304204
"124","36001",304204
"148","36003",48946
"147","36003",48946
"140","36003",48946
"104","36005",1385108
"139","36007",200600
"137","36007",200600
"138","36007",200600
"147","36009",80317
"140","36009",80317
"141","36009",80317
"131","36011",80026
"130","36011",80026
"147","36013",134905
"140","36013",134905
"141","36013",134905
"148","36015",88830
"149","36015",88830
"137","36017",50477
"138","36017",50477
"131","36017",50477
"134","36017",50477
"129","36019",82128
"121","36021",63096
"120","36021",63096
"125","36021",63096
"131","36023",49336
"130","36023",49336
"138","36023",49336
"137","36023",49336
"137","36025",47980
"138","36025",47980
"124","36025",47980
"127","36025",47980
"121","36025",47980
"125","36027",297488
"126","36027",297488
"142","36029",919040
"140","36029",919040
"141","36029",919040
"128","36031",39370
"129","36031",39370
"129","36033",51599
"136","36033",51599
"134","36035",55531
"121","36035",55531
"120","36035",55531
"133","36035",55531
"141","36037",60079
"140","36037",60079
"144","36037",60079
"145","36037",60079
"124","36039",49221
"120","36039",49221
"121","36039",49221
"121","36041",4836
"128","36041",4836
"134","36041",4836
"133","36041",4836
"133","36043",64519
"134","36043",64519
"136","36045",116229
"112","36047",2504700
"134","36049",27087
"136","36049",27087
"133","36049",27087
"144","36051",65393
"145","36051",65393
"148","36051",65393
"130","36053",73442
"134","36053",73442
"133","36053",73442
"131","36053",73442
"146","36055",744344
"144","36055",744344
"145","36055",744344
"120","36057",50219
"134","36057",50219
"121","36057",50219
"133","36057",50219
"115","36059",1339532
"110","36059",1339532
"117","36059",1339532
"118","36059",1339532
"100","36061",1585873
"101","36061",1585873
"102","36061",1585873
"140","36063",216469
"141","36063",216469
"143","36063",216469
"133","36065",234878
"134","36065",234878
"131","36065",234878
"135","36065",234878
"130","36065",234878
"130","36067",467026
"131","36067",467026
"132","36067",467026
"145","36069",107931
"144","36069",107931
"109","36071",372813
"125","36071",372813
"127","36071",372813
"144","36073",42883
"141","36073",42883
"145","36073",42883
"140","36073",42883
"130","36075",122109
"131","36075",122109
"134","36075",122109
"133","36075",122109
"120","36077",62259
"138","36077",62259
"133","36077",62259
"137","36077",62259
"134","36077",62259
"121","36077",62259
"105","36079",99710
"125","36079",99710
"110","36081",2230722
"116","36081",2230722
"113","36081",2230722
"114","36081",2230722
"111","36081",2230722
"120","36083",159429
"121","36083",159429
"103","36085",468730
"109","36087",311687
"128","36091",219607
"121","36091",219607
"120","36091",219607
"121","36093",154727
"123","36093",154727
"120","36093",154727
"121","36095",32749
"120","36095",32749
"134","36095",32749
"148","36097",18343
"148","36099",35251
"145","36099",35251
"130","36099",35251
"131","36099",35251
"145","36101",98990
"148","36101",98990
"129","36089",111944
"136","36089",111944
"005","36103",1493350
"117","36103",1493350
"119","36103",1493350
"063","36103",1493350
"127","36105",77547
"138","36107",51125
"148","36107",51125
"137","36107",51125
"148","36109",101564
"130","36109",101564
"131","36109",101564
"124","36111",182493
"125","36111",182493
"127","36111",182493
"128","36113",65707
"128","36115",63216
"120","36115",63216
"145","36117",93772
"131","36117",93772
"144","36117",93772
"107","36119",949113
"105","36119",949113
"106","36119",949113
"108","36119",949113
"145","36121",42155
"141","36121",42155
"140","36121",42155
"144","36121",42155
"148","36123",25348
"145","36123",25348
"144","36123",25348
"456","39001",28550
"451","39001",28550
"458","39003",106331
"448","39005",53139
"440","39007",101497
"457","39009",64757
"458","39011",45949
"439","39013",70400
"437","39013",70400
"451","39015",44846
"450","39017",368130
"446","39019",28836
"444","39019",28836
"439","39019",28836
"453","39021",40097
"430","39021",40097
"453","39023",138333
"455","39023",138333
"430","39023",138333
"451","39025",197363
"452","39025",197363
"451","39027",42040
"444","39029",107841
"446","39029",107841
"439","39029",107841
"438","39031",36901
"430","39031",36901
"448","39033",43784
"441","39035",1280122
"440","39035",1280122
"453","39037",52959
"435","39039",39037
"430","39041",174214
"432","39041",174214
"448","39043",77079
"440","39043",77079
"434","39043",77079
"431","39045",146156
"430","39045",146156
"431","39047",29030
"432","39049",1163414
"430","39049",1163414
"431","39049",1163414
"435","39051",42698
"456","39053",30934
"440","39055",93389
"454","39057",161573
"453","39057",161573
"437","39059",40087
"452","39061",802374
"450","39061",802374
"451","39061",802374
"459","39061",802374
"458","39063",74782
"448","39063",74782
"458","39065",32058
"433","39065",32058
"439","39067",15864
"446","39067",15864
"435","39069",28215
"451","39071",43589
"431","39073",29380
"446","39075",42366
"438","39075",42366
"448","39077",59626
"456","39079",33225
"439","39081",69709
"430","39083",60921
"440","39085",230041
"456","39087",62450
"430","39089",166492
"437","39089",166492
"433","39091",45858
"440","39093",301356
"436","39095",441815
"435","39095",441815
"434","39095",441815
"431","39097",43435
"444","39099",238823
"445","39099",238823
"446","39099",238823
"433","39101",66501
"442","39103",172332
"457","39105",23770
"458","39107",40814
"453","39107",40814
"453","39109",102506
"439","39111",14642
"437","39111",14642
"457","39111",14642
"454","39113",535153
"453","39113",535153
"437","39115",15054
"457","39115",15054
"433","39117",34827
"438","39119",86074
"437","39119",86074
"437","39121",14645
"457","39121",14645
"434","39123",41428
"458","39125",19614
"437","39127",36058
"430","39127",36058
"431","39129",55698
"456","39131",28709
"444","39133",161419
"442","39133",161419
"450","39135",42270
"453","39135",42270
"458","39137",34499
"449","39139",124475
"448","39139",124475
"456","39141",78064
"431","39141",78064
"434","39143",60944
"456","39145",79499
"448","39147",56745
"453","39149",49423
"458","39149",49423
"446","39151",375586
"447","39151",375586
"442","39153",541781
"443","39153",541781
"440","39153",541781
"446","39153",541781
"444","39155",210312
"446","39157",92582
"438","39157",92582
"430","39159",52300
"433","39159",52300
"458","39161",28744
"456","39163",13435
"450","39165",212693
"451","39165",212693
"457","39167",61778
"446","39169",114520
"442","39169",114520
"435","39171",37642
"434","39173",125488
"435","39173",125488
"448","39173",125488
"458","39173",125488
"436","39173",125488
"448","39175",22615
"433","39175",22615
"749","40001",22683
"744","40001",22683
"737","40003",5642
"745","40005",14182
"738","40007",5636
"739","40007",5636
"736","40009",22119
"730","40011",11943
"737","40011",11943
"734","40013",42416
"747","40013",42416
"730","40015",29600
"730","40017",115541
"734","40019",47557
"744","40021",46987
"747","40023",15205
"739","40025",2475
"730","40027",255755
"731","40027",255755
"748","40027",255755
"745","40029",5925
"735","40031",124098
"735","40033",6193
"743","40035",15029
"741","40037",69967
"740","40037",69967
"736","40039",27469
"730","40039",27469
"743","40041",41487
"736","40043",4810
"738","40043",4810
"738","40045",4151
"737","40047",60580
"746","40047",60580
"730","40049",27576
"734","40049",27576
"748","40049",27576
"730","40051",52431
"737","40053",4527
"746","40053",4527
"735","40055",6239
"736","40055",6239
"735","40057",2922
"738","40059",3685
"745","40061",12769
"744","40061",12769
"749","40061",12769
"748","40063",14003
"745","40063",14003
"735","40065",26446
"735","40067",6472
"734","40067",6472
"745","40069",10957
"748","40069",10957
"734","40069",10957
"746","40071",46562
"737","40073",15034
"730","40073",15034
"730","40075",9446
"735","40075",9446
"736","40075",9446
"745","40077",11154
"749","40079",50384
"745","40079",50384
"748","40081",34273
"740","40081",34273
"730","40083",41848
"734","40085",9423
"737","40093",7527
"738","40093",7527
"734","40095",15840
"743","40097",41259
"730","40087",34506
"748","40087",34506
"747","40089",33151
"749","40089",33151
"748","40091",20252
"744","40091",20252
"730","40099",13488
"744","40101",70990
"730","40103",11561
"746","40103",11561
"737","40103",11561
"740","40105",10536
"748","40107",12191
"730","40109",718633
"731","40109",718633
"744","40111",40069
"740","40113",47472
"746","40113",47472
"743","40115",31848
"740","40117",16577
"746","40117",16577
"740","40119",77350
"745","40121",45837
"744","40121",45837
"748","40123",37492
"748","40125",69442
"745","40127",11572
"736","40129",3647
"740","40131",86905
"748","40133",25482
"749","40135",42391
"744","40135",42391
"734","40137",45048
"735","40137",45048
"730","40137",45048
"739","40139",20640
"735","40141",7992
"740","40143",603403
"741","40143",603403
"744","40145",73085
"740","40145",73085
"740","40147",50976
"736","40149",11629
"730","40149",11629
"737","40151",8878
"738","40151",8878
"738","40153",20081
"978","41001",16134
"979","41001",16134
"973","41003",85579
"974","41003",85579
"970","41005",375992
"972","41005",375992
"971","41007",37039
"970","41009",49351
"974","41011",63043
"977","41013",20978
"974","41015",22364
"977","41017",157733
"974","41019",107667
"978","41021",1871
"978","41023",7445
"977","41025",7422
"979","41025",7422
"970","41027",22346
"975","41029",203206
"977","41031",21720
"975","41033",82713
"974","41033",82713
"976","41035",66380
"974","41035",66380
"977","41035",66380
"976","41037",7895
"977","41037",7895
"974","41039",351715
"973","41041",46034
"974","41041",46034
"973","41043",116672
"974","41043",116672
"979","41045",31313
"970","41047",315335
"973","41047",315335
"971","41047",315335
"978","41049",11173
"972","41051",735334
"970","41051",735334
"973","41053",75403
"970","41055",1765
"971","41057",25250
"978","41059",75889
"978","41061",25748
"978","41063",7008
"970","41065",25213
"970","41067",529710
"971","41067",529710
"972","41067",529710
"977","41069",1441
"978","41069",1441
"971","41071",99193
"973","41071",99193
"173","42001",101407
"150","42003",1223348
"151","42003",1223348
"152","42003",1223348
"156","42005",68941
"162","42005",68941
"157","42005",68941
"150","42007",170539
"161","42007",170539
"155","42009",49762
"166","42009",49762
"172","42009",49762
"195","42011",411442
"196","42011",411442
"180","42011",411442
"166","42013",127089
"188","42015",62622
"169","42015",62622
"186","42015",62622
"177","42015",62622
"189","42017",625249
"180","42017",625249
"190","42017",625249
"160","42019",183862
"157","42021",143679
"159","42021",143679
"166","42021",143679
"158","42023",5085
"182","42025",65249
"180","42025",65249
"186","42025",65249
"168","42027",153990
"166","42027",153990
"194","42029",498886
"193","42029",498886
"190","42029",498886
"195","42029",498886
"162","42031",39988
"160","42031",39988
"163","42031",39988
"168","42033",81642
"166","42033",81642
"158","42033",81642
"157","42033",81642
"177","42035",39238
"168","42035",39238
"178","42037",67295
"186","42037",67295
"179","42037",67295
"164","42039",88765
"163","42039",88765
"161","42039",88765
"170","42041",235406
"173","42041",235406
"172","42041",235406
"170","42043",268100
"171","42043",268100
"190","42045",558979
"191","42045",558979
"193","42045",558979
"158","42047",31946
"167","42047",31946
"164","42049",280566
"165","42049",280566
"154","42051",136606
"156","42051",136606
"163","42053",7716
"158","42053",7716
"162","42053",7716
"172","42055",149618
"172","42057",14845
"155","42057",14845
"166","42057",14845
"153","42059",38686
"166","42061",45913
"172","42061",45913
"170","42061",45913
"168","42061",45913
"157","42063",88880
"159","42063",88880
"162","42063",88880
"156","42063",88880
"157","42065",45200
"158","42065",45200
"170","42067",24636
"184","42069",214437
"185","42069",214437
"186","42069",214437
"175","42071",519445
"170","42071",519445
"176","42071",519445
"195","42071",519445
"161","42073",91108
"170","42075",133568
"181","42077",349497
"180","42077",349497
"187","42079",320918
"186","42079",320918
"182","42079",320918
"177","42081",116111
"167","42083",43450
"163","42083",43450
"161","42085",116638
"163","42085",116638
"170","42087",46682
"178","42087",46682
"183","42089",169842
"184","42089",169842
"180","42089",169842
"186","42089",169842
"189","42091",799874
"194","42091",799874
"180","42091",799874
"190","42091",799874
"195","42091",799874
"178","42093",18267
"180","42095",297735
"183","42095",297735
"178","42097",94528
"177","42097",94528
"170","42097",94528
"170","42099",45969
"191","42101",1526006
"190","42101",1526006
"192","42101",1526006
"183","42103",57369
"184","42103",57369
"169","42105",17457
"167","42105",17457
"177","42105",17457
"179","42107",148289
"182","42107",148289
"195","42107",148289
"178","42109",39702
"154","42111",77742
"155","42111",77742
"159","42111",77742
"186","42113",6428
"177","42113",6428
"188","42115",43356
"184","42115",43356
"186","42115",43356
"169","42117",41981
"177","42117",41981
"178","42119",44947
"163","42121",54984
"163","42123",41815
"164","42123",41815
"150","42125",207820
"153","42125",207820
"154","42125",207820
"184","42127",52822
"156","42129",365169
"150","42129",365169
"159","42129",365169
"154","42129",365169
"157","42129",365169
"184","42131",28276
"186","42131",28276
"173","42133",434972
"170","42133",434972
"174","42133",434972
"028","44001",49875
"028","44003",166158
"028","44005",82888
"028","44007",626667
"029","44007",626667
"028","44009",126979
"296","45001",25417
"298","45003",160099
"291","45003",160099
"298","45005",10419
"296","45007",187126
"298","45009",15987
"290","45009",15987
"298","45011",22621
"299","45013",162233
"294","45015",177843
"291","45017",15175
"290","45017",15175
"294","45019",350209
"293","45021",55342
"297","45021",55342
"290","45023",33140
"297","45023",33140
"297","45025",46734
"295","45025",46734
"291","45025",46734
"291","45027",34971
"290","45027",34971
"294","45029",38892
"290","45029",38892
"299","45029",38892
"295","45031",68681
"290","45031",68681
"295","45033",32062
"294","45035",136555
"298","45037",26985
"291","45039",23956
"290","45039",23956
"295","45041",136885
"291","45041",136885
"295","45043",60158
"294","45043",60158
"296","45045",451225
"293","45045",451225
"296","45047",69661
"298","45047",69661
"299","45049",21090
"295","45051",269291
"299","45053",24777
"290","45055",61697
"291","45055",61697
"290","45057",76652
"297","45057",76652
"293","45059",66537
"296","45059",66537
"290","45061",19220
"291","45061",19220
"291","45063",262391
"290","45063",262391
"292","45063",262391
"295","45067",33062
"295","45069",28933
"298","45065",10233
"290","45071",37508
"291","45071",37508
"293","45071",37508
"296","45073",74273
"291","45075",92501
"290","45075",92501
"294","45075",92501
"296","45077",119224
"292","45079",384504
"290","45079",384504
"291","45079",384504
"291","45081",19875
"296","45083",284307
"293","45083",284307
"291","45085",107456
"290","45085",107456
"293","45087",28961
"290","45087",28961
"295","45089",34423
"290","45089",34423
"297","45091",226073
"573","46003",2710
"573","46005",17398
"575","46007",3431
"577","46007",3431
"570","46009",7070
"573","46009",7070
"570","46011",31965
"572","46011",31965
"574","46013",36531
"573","46015",5255
"573","46017",1912
"577","46019",10110
"576","46021",1466
"573","46023",9129
"572","46025",3691
"573","46025",3691
"570","46027",13864
"572","46029",27227
"576","46031",4050
"577","46033",8216
"573","46035",19504
"572","46037",5710
"574","46037",5710
"572","46039",4364
"576","46041",5301
"573","46043",3002
"574","46045",4071
"577","46047",7094
"574","46049",2364
"572","46051",7356
"575","46053",4271
"573","46053",4271
"575","46055",1937
"572","46057",5903
"573","46059",3431
"574","46059",3431
"573","46061",3331
"576","46063",1255
"577","46063",1255
"575","46065",17022
"570","46067",7343
"573","46067",7343
"575","46069",1420
"573","46069",1420
"577","46071",3031
"575","46071",3031
"573","46073",2071
"575","46075",1006
"572","46077",5148
"570","46077",5148
"573","46077",5148
"570","46079",11200
"577","46081",24097
"570","46083",44828
"571","46083",44828
"575","46085",3755
"573","46085",3755
"572","46091",4656
"574","46091",4656
"573","46087",5618
"570","46087",5618
"574","46089",2459
"577","46093",25434
"576","46093",25434
"575","46095",2048
"573","46097",2389
"570","46099",169468
"571","46099",169468
"570","46101",6486
"577","46103",100948
"576","46105",2982
"574","46107",2329
"572","46109",10149
"573","46111",2355
"577","46113",13586
"574","46115",6415
"575","46117",2966
"575","46119",1373
"575","46121",9612
"575","46123",5644
"570","46125",8347
"570","46127",14399
"574","46129",5438
"576","46129",5438
"570","46135",22438
"576","46137",2801
"377","47001",75129
"378","47001",75129
"371","47003",45058
"373","47003",45058
"370","47003",45058
"383","47005",16489
"382","47005",16489
"373","47007",12876
"378","47009",123010
"377","47009",123010
"373","47011",98963
"377","47013",40716
"378","47013",40716
"370","47015",13801
"371","47015",13801
"382","47017",28522
"383","47017",28522
"376","47019",57424
"370","47021",39105
"371","47021",39105
"383","47023",17131
"378","47025",32213
"377","47025",32213
"385","47027",7861
"378","47029",35662
"377","47029",35662
"373","47031",52796
"370","47031",52796
"380","47033",14586
"383","47033",14586
"385","47035",56053
"377","47035",56053
"372","47037",626681
"371","47037",626681
"370","47037",626681
"383","47039",11757
"370","47041",18723
"371","47041",18723
"370","47043",49666
"371","47043",49666
"380","47045",38335
"382","47045",38335
"380","47047",38413
"385","47049",17959
"373","47051",41052
"383","47053",49683
"382","47053",49683
"384","47055",29485
"378","47057",22657
"377","47057",22657
"378","47059",68831
"376","47059",68831
"377","47059",68831
"373","47061",13703
"378","47063",62544
"377","47063",62544
"374","47065",336463
"373","47065",336463
"377","47067",6819
"378","47067",6819
"380","47069",27253
"383","47069",27253
"383","47071",26026
"384","47071",26026
"377","47073",56833
"378","47073",56833
"376","47073",56833
"380","47075",18787
"383","47077",27769
"382","47079",32330
"370","47081",24690
"371","47081",24690
"384","47081",24690
"371","47083",8426
"370","47083",8426
"371","47085",18538
"370","47085",18538
"385","47087",11638
"377","47089",51407
"378","47089",51407
"376","47091",18244
"379","47093",432226
"377","47093",432226
"378","47093",432226
"380","47095",7832
"380","47097",27815
"384","47099",41869
"384","47101",12161
"384","47103",33361
"373","47103",33361
"371","47103",33361
"377","47105",48556
"378","47105",48556
"370","47111",22248
"371","47111",22248
"383","47113",98294
"373","47115",28237
"370","47117",30617
"384","47119",80956
"371","47119",80956
"373","47107",52266
"378","47107",52266
"383","47109",26075
"380","47109",26075
"378","47121",11753
"373","47121",11753
"373","47123",44519
"378","47123",44519
"370","47125",172331
"371","47125",172331
"373","47127",6362
"378","47129",21987
"377","47129",21987
"382","47131",31807
"385","47133",22083
"370","47135",7915
"385","47137",5077
"373","47139",16825
"385","47141",72321
"373","47143",31809
"377","47145",54181
"378","47145",54181
"370","47147",66283
"371","47147",66283
"371","47149",262604
"370","47149",262604
"378","47151",22228
"377","47151",22228
"373","47153",14112
"377","47155",89889
"378","47155",89889
"375","47157",927644
"381","47157",927644
"380","47157",927644
"385","47159",19166
"371","47159",19166
"370","47159",19166
"370","47161",13324
"376","47163",156823
"370","47165",160645
"371","47165",160645
"380","47167",61081
"370","47169",7870
"376","47171",18313
"377","47173",19109
"378","47173",19109
"385","47175",5548
"371","47177",39839
"373","47177",39839
"385","47177",39839
"376","47179",122979
"384","47181",17021
"382","47183",35021
"385","47185",25841
"370","47187",183182
"371","47187",183182
"371","47189",113993
"370","47189",113993
"758","48001",58458
"757","48001",58458
"797","48003",14786
"759","48005",86771
"783","48007",23158
"763","48009",9054
"790","48011",1901
"780","48013",44911
"789","48015",28417
"774","48015",28417
"793","48017",7165
"780","48019",20485
"788","48019",20485
"786","48021",74171
"789","48021",74171
"763","48023",3726
"781","48025",31861
"783","48025",31861
"765","48027",310235
"782","48029",1714773
"780","48029",1714773
"781","48029",1714773
"786","48031",10497
"797","48033",641
"766","48035",18212
"755","48037",92565
"775","48039",313166
"774","48039",313166
"778","48041",194851
"798","48043",9232
"792","48045",1637
"783","48047",7223
"768","48049",38106
"764","48049",38106
"778","48051",17187
"786","48053",42750
"786","48055",38066
"779","48057",21381
"795","48059",13544
"764","48059",13544
"785","48061",406220
"754","48063",12401
"756","48063",12401
"790","48065",6182
"755","48067",30464
"756","48067",30464
"790","48069",8062
"775","48071",35096
"776","48071",35096
"757","48073",50845
"759","48073",50845
"792","48075",7041
"762","48077",10752
"763","48077",10752
"793","48079",3127
"769","48081",3320
"768","48083",8895
"795","48083",8895
"750","48085",782341
"752","48085",782341
"754","48085",782341
"751","48085",782341
"792","48087",3057
"790","48087",3057
"789","48089",20874
"774","48089",20874
"781","48091",108472
"786","48091",108472
"782","48091",108472
"780","48091",108472
"764","48093",13974
"768","48095",4087
"769","48095",4087
"762","48097",38437
"765","48099",75388
"792","48101",1505
"797","48103",4375
"769","48105",3719
"793","48107",6059
"798","48109",2398
"790","48111",6703
"750","48113",2368139
"752","48113",2368139
"751","48113",2368139
"753","48113",2368139
"793","48115",13833
"797","48115",13833
"790","48117",19372
"754","48119",5231
"762","48121",662614
"750","48121",662614
"761","48121",662614
"779","48123",20097
"781","48123",20097
"792","48125",2444
"793","48125",2444
"788","48127",9996
"792","48129",3677
"783","48131",11782
"764","48133",18583
"797","48135",137130
"788","48137",2002
"766","48139",149610
"751","48139",149610
"760","48139",149610
"798","48141",800647
"885","48141",800647
"799","48141",800647
"764","48143",37890
"766","48145",17866
"765","48145",17866
"754","48147",33915
"789","48149",24554
"795","48151",3974
"792","48153",6446
"792","48155",1336
"774","48157",585375
"775","48157",585375
"754","48159",10605
"758","48161",19816
"766","48161",19816
"780","48163",17217
"793","48165",17526
"775","48167",291309
"776","48167",291309
"793","48169",6461
"786","48171",24837
"797","48173",1226
"779","48175",7210
"781","48175",7210
"781","48177",19807
"786","48177",19807
"789","48177",19807
"790","48179",22535
"750","48181",120877
"762","48181",120877
"754","48181",120877
"756","48183",121730
"778","48185",26604
"773","48185",26604
"781","48187",131533
"786","48187",131533
"790","48189",36273
"792","48189",36273
"793","48189",36273
"792","48191",3353
"764","48193",8517
"765","48193",8517
"790","48195",5613
"792","48197",4139
"775","48199",54635
"773","48199",54635
"776","48199",54635
"770","48201",4092459
"772","48201",4092459
"773","48201",4092459
"775","48201",4092459
"774","48201",4092459
"756","48203",65631
"790","48205",6062
"795","48207",5899
"763","48207",5899
"786","48209",157107
"787","48209",157107
"790","48211",3807
"757","48213",78532
"751","48213",78532
"785","48215",774769
"766","48217",35089
"760","48217",35089
"793","48219",22935
"760","48221",51182
"764","48221",51182
"754","48223",35161
"758","48225",23732
"797","48227",35012
"795","48227",35012
"798","48229",3476
"754","48231",86129
"751","48231",86129
"790","48233",22150
"769","48235",1599
"764","48237",9044
"779","48239",14075
"776","48241",35710
"759","48241",35710
"798","48243",2342
"797","48243",2342
"777","48245",252273
"776","48245",252273
"783","48247",5300
"783","48249",40838
"760","48251",150934
"795","48253",20202
"781","48255",14824
"751","48257",103350
"780","48259",33410
"783","48261",416
"795","48263",808
"780","48265",49625
"768","48267",4607
"792","48269",286
"788","48271",3598
"783","48273",32061
"795","48275",3719
"763","48275",3719
"754","48277",49793
"793","48279",13977
"790","48279",13977
"768","48281",19677
"765","48281",19677
"780","48283",6886
"779","48285",19263
"778","48287",16612
"789","48287",16612
"758","48289",16801
"778","48289",16801
"775","48291",75643
"773","48291",75643
"766","48293",23384
"790","48295",3302
"783","48297",11531
"780","48297",11531
"786","48299",19301
"768","48299",19301
"797","48301",82
"793","48303",278831
"794","48303",278831
"793","48305",5915
"778","48313",13664
"758","48313",13664
"755","48315",10546
"756","48315",10546
"797","48317",4799
"768","48319",4012
"774","48321",36702
"788","48323",54258
"768","48307",8283
"766","48309",234906
"767","48309",234906
"765","48309",234906
"780","48311",707
"780","48325",46006
"788","48325",46006
"768","48327",2242
"797","48329",136872
"765","48331",24757
"778","48331",24757
"768","48333",4936
"795","48335",9403
"762","48337",19719
"773","48339",455746
"790","48341",21904
"756","48343",12934
"755","48343",12934
"792","48345",1210
"759","48347",64524
"757","48347",64524
"751","48349",47735
"766","48349",47735
"776","48351",14445
"759","48351",14445
"795","48353",15216
"784","48355",340223
"783","48355",340223
"790","48357",10223
"790","48359",2052
"776","48361",81837
"764","48363",28111
"760","48363",28111
"756","48365",23796
"760","48367",116927
"764","48367",116927
"793","48369",10269
"790","48369",10269
"797","48371",15507
"759","48373",45413
"773","48373",45413
"791","48375",121073
"790","48375",121073
"798","48377",7818
"754","48379",10914
"791","48381",120725
"790","48381",120725
"769","48383",3367
"788","48385",3309
"755","48387",12860
"754","48387",12860
"797","48389",13783
"779","48391",7383
"783","48391",7383
"790","48393",929
"778","48395",16622
"766","48395",16622
"750","48397",78337
"751","48397",78337
"768","48399",10501
"795","48399",10501
"756","48401",53330
"759","48403",10834
"759","48405",8865
"773","48407",26384
"783","48409",64804
"768","48411",6131
"769","48413",3461
"795","48415",16921
"764","48417",3378
"759","48419",25448
"790","48421",3034
"757","48423",209714
"760","48425",8490
"785","48427",60968
"764","48429",9630
"769","48431",1143
"795","48433",1490
"769","48435",4128
"790","48437",7854
"761","48439",1809034
"760","48439",1809034
"750","48439",1809034
"752","48439",1809034
"762","48439",1809034
"795","48441",131506
"796","48441",131506
"798","48443",984
"788","48443",984
"793","48445",12651
"764","48447",1641
"754","48449",32334
"755","48449",32334
"769","48451",110224
"768","48451",110224
"787","48453",1024266
"786","48453",1024266
"733","48453",1024266
"758","48455",14585
"759","48455",14585
"759","48457",21766
"776","48457",21766
"756","48459",39309
"757","48459",39309
"797","48461",3355
"788","48463",26405
"788","48465",48879
"751","48467",52579
"757","48467",52579
"779","48469",86793
"773","48471",67861
"774","48473",43205
"797","48475",10658
"778","48477",33718
"774","48477",33718
"783","48479",250304
"780","48479",250304
"774","48481",41280
"790","48483",5410
"763","48485",131500
"763","48487",13535
"792","48487",13535
"785","48489",22134
"786","48491",422679
"765","48491",422679
"787","48491",422679
"781","48493",42918
"797","48495",7110
"760","48497",59127
"762","48497",59127
"764","48497",59127
"757","48499",41964
"754","48499",41964
"793","48501",7879
"764","48503",18550
"763","48503",18550
"780","48505",14018
"785","48505",14018
"788","48507",11677
"847","49001",6629
"843","49003",49975
"843","49005",112656
"845","49007",21403
"840","49009",1059
"840","49011",306479
"840","49013",18607
"845","49015",10976
"847","49017",5172
"845","49019",9225
"847","49021",46163
"846","49023",10246
"847","49025",7125
"846","49027",12503
"847","49027",12503
"840","49029",9469
"847","49031",1556
"840","49033",2264
"841","49035",1029655
"840","49035",1029655
"845","49037",14746
"846","49039",27822
"847","49041",20802
"846","49041",20802
"840","49043",36324
"840","49045",58218
"840","49047",32588
"846","49049",516564
"840","49049",516564
"840","49051",23530
"847","49053",138115
"847","49055",2778
"840","49057",231236
"842","49057",231236
"844","49057",231236
"843","49057",231236
"234","51001",33164
"233","51001",33164
"229","51003",98970
"223","51510",139966
"244","51005",16250
"231","51007",12690
"230","51007",12690
"238","51007",12690
"245","51009",32353
"239","51011",14973
"245","51011",14973
"222","51013",207627
"244","51015",73750
"229","51015",73750
"228","51015",73750
"244","51017",4731
"245","51515",6222
"241","51019",68676
"245","51019",68676
"240","51019",68676
"243","51021",6824
"240","51023",33148
"244","51023",33148
"241","51023",33148
"242","51520",17835
"238","51025",17434
"239","51025",17434
"242","51027",24098
"246","51027",24098
"230","51029",17146
"239","51029",17146
"231","51029",17146
"244","51530",6650
"245","51031",54842
"225","51033",28545
"224","51033",28545
"243","51035",30042
"231","51036",7256
"230","51036",7256
"239","51037",12586
"229","51540",43475
"233","51550",222209
"231","51041",316236
"232","51041",316236
"238","51041",316236
"201","51043",14034
"226","51043",14034
"238","51570",17411
"244","51580",5961
"241","51045",5190
"227","51047",46689
"230","51049",10052
"245","51590",43055
"242","51051",15903
"246","51051",15903
"238","51053",28001
"238","51595",5927
"231","51057",11151
"224","51057",11151
"225","51057",11151
"220","51600",22565
"201","51059",1081726
"221","51059",1081726
"223","51059",1081726
"220","51059",1081726
"205","51059",1081726
"220","51610",12332
"227","51061",65203
"201","51061",65203
"226","51061",65203
"240","51063",15279
"243","51063",15279
"241","51063",15279
"230","51065",25691
"229","51065",25691
"245","51065",25691
"238","51620",8582
"240","51067",56159
"241","51067",56159
"226","51069",78305
"224","51630",24286
"243","51640",7042
"241","51071",17286
"240","51071",17286
"231","51073",36858
"230","51073",36858
"231","51075",21717
"230","51075",21717
"243","51077",15533
"242","51077",15533
"229","51079",18403
"238","51081",12243
"245","51083",36241
"236","51650",137436
"231","51085",99863
"230","51085",99863
"228","51660",48914
"230","51087",306935
"232","51087",306935
"231","51087",306935
"240","51089",54151
"241","51089",54151
"244","51091",2321
"238","51670",22591
"233","51093",35270
"234","51093",35270
"238","51093",35270
"230","51095",67009
"231","51095",67009
"230","51097",6945
"231","51097",6945
"225","51099",23584
"224","51099",23584
"230","51101",15935
"231","51101",15935
