"2000","321","O","112619"
"2000","322","A","428948"
"2000","322","C","163864"
"2000","322","O","173750"
"2000","323","C","24707"
"2000","323","O","14341"
"2000","324","A","76858"
"2000","324","C","60397"
"2000","324","O","65397"
"2000","325","A","328037"
"2000","325","C","84045"
"2000","325","O","138801"
"2000","326","A","168569"
"2000","326","C","64040"
"2000","326","O","27113"
"2000","327","A","422337"
"2000","327","C","156248"
"2000","327","O","178180"
"2000","328","A","366685"
"2000","328","C","130639"
"2000","328","O","132877"
"2000","329","A","131493"
"2000","329","C","91956"
"2000","329","O","51646"
"2000","330","A","727213"
"2000","330","C","251893"
"2000","330","O","324027"
"2000","331","A","702936"
"2000","331","C","306228"
"2000","331","O","225187"
"2000","333","A","375269"
"2000","333","C","118538"
"2000","333","O","138505"
"2000","334","A","556770"
"2000","334","C","188904"
"2000","334","O","404867"
"2000","335","A","67066"
"2000","335","O","81862"
"2000","336","A","343463"
"2000","336","C","40919"
"2000","336","O","90859"
"2000","337","A","166330"
"2000","337","C","103605"
"2000","337","O","90199"
"2000","338","A","198352"
"2000","338","C","109336"
"2000","338","O","182030"
"2000","339","A","234978"
"2000","339","C","81873"
"2000","339","O","196904"
"2000","341","A","61670"
"2000","341","C","14800"
"2000","341","O","44003"
"2000","342","A","195884"
"2000","342","C","56078"
"2000","342","O","132139"
"2000","344","A","113902"
"2000","344","C","37470"
"2000","344","O","69895"
"2000","346","A","233663"
"2000","346","C","55313"
"2000","346","O","26377"
"2000","347","A","171441"
"2000","347","C","67468"
"2000","347","O","96843"
"2000","349","A","34307"
"2000","349","C","20359"
"2000","349","O","55238"
"2000","350","O","59162"
"2000","351","A","76891"
"2000","352","A","213843"
"2000","354","A","33214"
"2000","354","C","27481"
"2000","354","O","13192"
"2000","356","A","187635"
"2000","356","C","48217"
"2000","356","O","41091"
"2000","357","C","11967"
"2000","358","A","25026"
"2000","358","O","4741"
"2000","359","A","104984"
"2000","360","A","69388"
"2000","360","C","59827"
"2000","360","O","18517"
"2000","361","A","79541"
"2000","361","O","21253"
"2000","362","A","45731"
"2000","362","O","20858"
"2000","363","A","30847"
"2000","363","C","46914"
"2000","363","O","15324"
"2000","364","C","8303"
"2000","365","A","159050"
"2000","365","C","69176"
"2000","365","O","40730"
"2000","366","A","108296"
"2000","366","C","44820"
"2000","366","O","21530"
"2000","367","A","31340"
"2000","368","A","114549"
"2000","368","C","17493"
"2000","368","O","14928"
"2000","370","A","385692"
"2000","370","C","148490"
"2000","370","O","153963"
"2000","371","A","259250"
"2000","371","C","101691"
"2000","371","O","105675"
"2000","372","A","220532"
"2000","372","C","51990"
"2000","372","O","25041"
"2000","373","A","273486"
"2000","373","C","104404"
"2000","373","O","119469"
"2000","374","A","96346"
"2000","374","C","23001"
"2000","374","O","19380"
"2000","376","A","211482"
"2000","376","C","69089"
"2000","376","O","96268"
"2000","377","A","169632"
"2000","377","C","18493"
"2000","377","O","38629"
