"2000","112","O","60-69 YEARS","169101"
"2000","113","A","20-29 YEARS","117019"
"2000","113","A","30-39 YEARS","172180"
"2000","113","A","40-49 YEARS","169314"
"2000","113","A","50-59 YEARS","125758"
"2000","113","C","5-9 YEARS","59500"
"2000","113","O","70-79 YEARS","78541"
"2000","113","O","80+ YEARS","41848"
"2000","114","A","20-29 YEARS","86529"
"2000","114","A","30-39 YEARS","105240"
"2000","114","A","40-49 YEARS","98155"
"2000","114","A","50-59 YEARS","76667"
"2000","114","O","2-4 YEARS","25860"
"2000","114","O","60-69 YEARS","56595"
"2000","114","O","70-79 YEARS","39469"
"2000","114","O","<2 YEARS","17098"
"2000","115","A","20-29 YEARS","88002"
"2000","115","A","30-39 YEARS","99237"
"2000","115","A","40-49 YEARS","107615"
"2000","115","A","50-59 YEARS","91225"
"2000","115","C","10-14 YEARS","43108"
"2000","115","C","15-19 YEARS","41148"
"2000","115","C","5-9 YEARS","42582"
"2000","115","O","2-4 YEARS","24746"
"2000","115","O","<2 YEARS","16131"
"2000","117","A","20-29 YEARS","195414"
"2000","117","A","30-39 YEARS","224742"
"2000","117","A","40-49 YEARS","247684"
"2000","117","A","50-59 YEARS","195077"
"2000","117","C","10-14 YEARS","100915"
"2000","117","C","15-19 YEARS","97587"
"2000","117","C","5-9 YEARS","97539"
"2000","117","O","2-4 YEARS","57300"
"2000","117","O","60-69 YEARS","127911"
"2000","117","O","80+ YEARS","40296"
"2000","117","O","<2 YEARS","38733"
"2000","118","A","20-29 YEARS","8439"
"2000","118","A","40-49 YEARS","11466"
"2000","118","C","10-14 YEARS","4278"
"2000","118","C","15-19 YEARS","3879"
"2000","118","O","2-4 YEARS","2428"
"2000","118","O","<2 YEARS","1550"
"2000","119","A","50-59 YEARS","24688"
"2000","119","O","70-79 YEARS","16342"
"2000","120","A","30-39 YEARS","42734"
"2000","120","A","40-49 YEARS","49178"
"2000","120","A","50-59 YEARS","38196"
"2000","120","C","10-14 YEARS","21414"
"2000","120","O","60-69 YEARS","24414"
"2000","121","A","30-39 YEARS","39851"
"2000","121","A","40-49 YEARS","42220"
"2000","121","A","50-59 YEARS","31922"
"2000","121","O","<2 YEARS","6866"
"2000","122","A","20-29 YEARS","21307"
"2000","122","C","5-9 YEARS","8191"
"2000","122","O","<2 YEARS","3201"
"2000","123","A","20-29 YEARS","18158"
"2000","123","A","30-39 YEARS","20877"
"2000","123","A","50-59 YEARS","17609"
"2000","123","C","10-14 YEARS","9942"
"2000","123","C","5-9 YEARS","9845"
"2000","123","O","60-69 YEARS","12437"
"2000","123","O","<2 YEARS","3838"
"2000","125","A","30-39 YEARS","60734"
"2000","125","C","10-14 YEARS","28482"
"2000","125","C","15-19 YEARS","28244"
"2000","125","C","5-9 YEARS","28367"
"2000","125","O","2-4 YEARS","17306"
"2000","126","A","20-29 YEARS","10713"
"2000","126","A","30-39 YEARS","10795"
"2000","126","A","40-49 YEARS","11018"
"2000","127","C","5-9 YEARS","6455"
"2000","128","A","30-39 YEARS","30361"
"2000","128","C","5-9 YEARS","14100"
"2000","129","A","40-49 YEARS","22728"
"2000","129","O","<2 YEARS","4214"
"2000","130","A","20-29 YEARS","49664"
"2000","130","A","40-49 YEARS","59546"
"2000","130","C","10-14 YEARS","27262"
"2000","130","C","5-9 YEARS","27345"
"2000","130","O","2-4 YEARS","16158"
"2000","130","O","<2 YEARS","10395"
"2000","131","C","10-14 YEARS","12956"
"2000","131","C","5-9 YEARS","12939"
"2000","131","O","<2 YEARS","4925"
"2000","132","A","20-29 YEARS","32196"
"2000","132","A","30-39 YEARS","35513"
"2000","132","A","40-49 YEARS","31961"
"2000","132","C","15-19 YEARS","18598"
"2000","132","C","5-9 YEARS","15419"
"2000","132","O","2-4 YEARS","9736"
"2000","132","O","70-79 YEARS","16476"
"2000","132","O","80+ YEARS","10606"
"2000","132","O","<2 YEARS","6533"
"2000","133","O","<2 YEARS","3494"
"2000","135","O","<2 YEARS","1850"
"2000","138","O","2-4 YEARS","5705"
"2000","140","A","30-39 YEARS","55002"
"2000","140","O","<2 YEARS","10504"
"2000","141","A","40-49 YEARS","31179"
"2000","141","C","5-9 YEARS","13808"
"2000","141","O","2-4 YEARS","8030"
"2000","141","O","<2 YEARS","5249"
"2000","142","C","10-14 YEARS","39525"
"2000","142","C","15-19 YEARS","38751"
"2000","142","C","5-9 YEARS","39607"
"2000","142","O","2-4 YEARS","23526"
"2000","142","O","<2 YEARS","15725"
"2000","143","A","20-29 YEARS","8272"
"2000","143","C","15-19 YEARS","4682"
"2000","143","O","<2 YEARS","1886"
"2000","144","O","<2 YEARS","7954"
"2000","147","A","20-29 YEARS","24173"
"2000","147","A","30-39 YEARS","23147"
"2000","148","C","10-14 YEARS","18922"
"2000","148","C","15-19 YEARS","27072"
"2000","148","C","5-9 YEARS","18255"
"2000","148","O","2-4 YEARS","10427"
"2000","148","O","<2 YEARS","6633"
"2000","150","A","30-39 YEARS","57382"
"2000","150","A","40-49 YEARS","69436"
"2000","150","A","50-59 YEARS","55094"
"2000","150","C","10-14 YEARS","27895"
"2000","150","C","15-19 YEARS","27364"
"2000","150","C","5-9 YEARS","27483"
"2000","150","O","2-4 YEARS","16122"
"2000","150","O","60-69 YEARS","48691"
"2000","150","O","70-79 YEARS","39385"
"2000","150","O","<2 YEARS","10457"
"2000","151","A","20-29 YEARS","40559"
"2000","151","A","30-39 YEARS","50885"
"2000","151","A","40-49 YEARS","58999"
"2000","151","A","50-59 YEARS","45700"
"2000","151","C","10-14 YEARS","23801"
"2000","151","C","15-19 YEARS","21894"
"2000","151","C","5-9 YEARS","23258"
"2000","151","O","2-4 YEARS","13566"
"2000","151","O","60-69 YEARS","40063"
"2000","151","O","70-79 YEARS","32759"
"2000","151","O","80+ YEARS","15251"
"2000","151","O","<2 YEARS","8867"
"2000","152","A","20-29 YEARS","86267"
"2000","152","A","30-39 YEARS","105493"
"2000","152","A","40-49 YEARS","110641"
"2000","152","A","50-59 YEARS","81655"
"2000","152","C","10-14 YEARS","43401"
"2000","152","C","15-19 YEARS","44835"
"2000","152","C","5-9 YEARS","42795"
"2000","152","O","2-4 YEARS","24848"
"2000","152","O","60-69 YEARS","71897"
"2000","152","O","70-79 YEARS","59914"
"2000","152","O","80+ YEARS","31544"
"2000","152","O","<2 YEARS","16165"
"2000","153","A","30-39 YEARS","22047"
"2000","153","A","40-49 YEARS","27497"
"2000","153","C","10-14 YEARS","11717"
"2000","153","C","5-9 YEARS","11038"
"2000","153","O","<2 YEARS","4183"
"2000","154","A","30-39 YEARS","18659"
"2000","154","C","10-14 YEARS","9721"
"2000","154","C","15-19 YEARS","11135"
"2000","155","C","15-19 YEARS","6299"
"2000","156","A","20-29 YEARS","38316"
"2000","156","A","40-49 YEARS","48433"
"2000","156","C","10-14 YEARS","18783"
"2000","156","C","15-19 YEARS","20060"
"2000","156","C","5-9 YEARS","18294"
"2000","156","O","2-4 YEARS","10624"
"2000","157","A","20-29 YEARS","17848"
"2000","157","A","40-49 YEARS","15989"
"2000","157","A","50-59 YEARS","12327"
"2000","157","C","10-14 YEARS","7219"
"2000","157","O","2-4 YEARS","3938"
"2000","157","O","<2 YEARS","2566"
"2000","158","A","40-49 YEARS","13075"
"2000","158","O","2-4 YEARS","3598"
"2000","160","C","10-14 YEARS","12877"
"2000","160","C","15-19 YEARS","13924"
"2000","160","C","5-9 YEARS","12414"
"2000","160","O","2-4 YEARS","7119"
"2000","160","O","70-79 YEARS","12369"
"2000","160","O","<2 YEARS","4529"
"2000","161","A","20-29 YEARS","30190"
"2000","161","A","30-39 YEARS","27820"
"2000","161","C","5-9 YEARS","14253"
"2000","161","O","80+ YEARS","10223"
"2000","161","O","<2 YEARS","5539"
"2000","162","A","20-29 YEARS","12734"
"2000","162","C","10-14 YEARS","5885"
"2000","162","O","2-4 YEARS","3230"
"2000","163","A","20-29 YEARS","19129"
"2000","163","A","30-39 YEARS","19451"
"2000","163","A","40-49 YEARS","23064"
"2000","163","C","5-9 YEARS","10766"
"2000","163","O","<2 YEARS","3832"
"2000","164","A","20-29 YEARS","17551"
"2000","164","O","2-4 YEARS","5239"
"2000","164","O","70-79 YEARS","7352"
"2000","165","A","40-49 YEARS","27476"
"2000","165","C","15-19 YEARS","13863"
"2000","165","C","5-9 YEARS","13112"
"2000","165","O","60-69 YEARS","14191"
"2000","165","O","70-79 YEARS","13803"
"2000","166","C","5-9 YEARS","13129"
"2000","166","O","<2 YEARS","4923"
"2000","168","A","20-29 YEARS","37751"
"2000","168","A","40-49 YEARS","23518"
"2000","168","C","5-9 YEARS","9784"
"2000","170","A","20-29 YEARS","71426"
"2000","170","A","30-39 YEARS","79780"
"2000","170","A","40-49 YEARS","87204"
"2000","170","A","50-59 YEARS","69733"
"2000","170","C","10-14 YEARS","36875"
"2000","170","C","15-19 YEARS","39425"
"2000","170","C","5-9 YEARS","35859"
"2000","170","O","2-4 YEARS","20947"
"2000","170","O","60-69 YEARS","47606"
"2000","170","O","70-79 YEARS","39324"
"2000","170","O","80+ YEARS","22781"
"2000","170","O","<2 YEARS","13757"
"2000","171","A","20-29 YEARS","17838"
"2000","171","A","30-39 YEARS","23030"
"2000","171","A","40-49 YEARS","24471"
"2000","171","O","60-69 YEARS","12178"
"2000","171","O","80+ YEARS","5773"
"2000","172","A","20-29 YEARS","24306"
"2000","172","A","30-39 YEARS","24880"
"2000","172","A","40-49 YEARS","26313"
"2000","172","C","5-9 YEARS","11601"
"2000","172","O","<2 YEARS","4459"
"2000","173","A","20-29 YEARS","38238"
"2000","173","A","30-39 YEARS","43286"
"2000","173","A","40-49 YEARS","48969"
"2000","173","A","50-59 YEARS","36247"
"2000","173","C","10-14 YEARS","20809"
"2000","173","O","60-69 YEARS","22683"
"2000","173","O","<2 YEARS","7912"
"2000","174","A","20-29 YEARS","16984"
"2000","174","A","30-39 YEARS","20760"
"2000","174","C","10-14 YEARS","9071"
"2000","175","A","20-29 YEARS","37871"
"2000","175","A","30-39 YEARS","40802"
"2000","175","A","40-49 YEARS","44983"
"2000","175","A","50-59 YEARS","32468"
"2000","175","C","10-14 YEARS","22057"
"2000","175","C","15-19 YEARS","22158"
"2000","175","C","5-9 YEARS","22454"
"2000","175","O","2-4 YEARS","13759"
"2000","175","O","60-69 YEARS","21305"
"2000","175","O","70-79 YEARS","17084"
"2000","175","O","80+ YEARS","10182"
"2000","175","O","<2 YEARS","9517"
"2000","176","A","20-29 YEARS","17437"
"2000","176","A","30-39 YEARS","20910"
"2000","176","A","40-49 YEARS","21170"
"2000","176","A","50-59 YEARS","16162"
"2000","176","C","10-14 YEARS","9346"
"2000","176","C","15-19 YEARS","8980"
"2000","176","C","5-9 YEARS","9389"
"2000","176","O","60-69 YEARS","11781"
"2000","176","O","70-79 YEARS","10203"
"2000","176","O","<2 YEARS","3884"
"2000","178","A","30-39 YEARS","29867"
"2000","178","A","50-59 YEARS","24879"
"2000","178","C","10-14 YEARS","13778"
"2000","178","C","15-19 YEARS","18744"
"2000","178","O","<2 YEARS","5405"
"2000","180","A","20-29 YEARS","57838"
"2000","180","A","30-39 YEARS","62908"
"2000","180","A","40-49 YEARS","73734"
"2000","180","C","10-14 YEARS","30190"
"2000","180","C","15-19 YEARS","31382"
