"mergeID","zip","state_ers","county_cl_ers","zip3","FIPS_ers","pop2010_ers","RUCC_2013_ers","urbanmarker"
"KS crawford county","66756","KS","crawford county","667","20037","39,134",4,0
"KS crawford county","66780","KS","crawford county","667","20037","39,134",4,0
"KS decatur county","67653","KS","decatur county","676","20039","2,961",9,0
"KS decatur county","67635","KS","decatur county","676","20039","2,961",9,0
"KS decatur county","67643","KS","decatur county","676","20039","2,961",9,0
"KS decatur county","67749","KS","decatur county","677","20039","2,961",9,0
"KS dickinson county","67441","KS","dickinson county","674","20041","19,754",7,0
"KS dickinson county","67482","KS","dickinson county","674","20041","19,754",7,0
"KS dickinson county","67449","KS","dickinson county","674","20041","19,754",7,0
"KS dickinson county","67492","KS","dickinson county","674","20041","19,754",7,0
"KS dickinson county","67431","KS","dickinson county","674","20041","19,754",7,0
"KS dickinson county","67480","KS","dickinson county","674","20041","19,754",7,0
"KS dickinson county","67410","KS","dickinson county","674","20041","19,754",7,0
"KS dickinson county","67451","KS","dickinson county","674","20041","19,754",7,0
"KS doniphan county","66087","KS","doniphan county","660","20043","7,945",3,1
"KS doniphan county","66024","KS","doniphan county","660","20043","7,945",3,1
"KS doniphan county","66035","KS","doniphan county","660","20043","7,945",3,1
"KS doniphan county","66008","KS","doniphan county","660","20043","7,945",3,1
"KS doniphan county","66094","KS","doniphan county","660","20043","7,945",3,1
"KS doniphan county","66017","KS","doniphan county","660","20043","7,945",3,1
"KS doniphan county","66090","KS","doniphan county","660","20043","7,945",3,1
"KS douglas county","66006","KS","douglas county","660","20045","110,826",3,1
"KS douglas county","66045","KS","douglas county","660","20045","110,826",3,1
"KS douglas county","66047","KS","douglas county","660","20045","110,826",3,1
"KS douglas county","66044","KS","douglas county","660","20045","110,826",3,1
"KS douglas county","66049","KS","douglas county","660","20045","110,826",3,1
"KS douglas county","66046","KS","douglas county","660","20045","110,826",3,1
"KS douglas county","66025","KS","douglas county","660","20045","110,826",3,1
"KS douglas county","66050","KS","douglas county","660","20045","110,826",3,1
"KS edwards county","67519","KS","edwards county","675","20047","3,037",9,0
"KS edwards county","67552","KS","edwards county","675","20047","3,037",9,0
"KS edwards county","67563","KS","edwards county","675","20047","3,037",9,0
"KS edwards county","67547","KS","edwards county","675","20047","3,037",9,0
"KS elk county","66759","KS","elk county","667","20049","2,882",8,0
"KS elk county","67349","KS","elk county","673","20049","2,882",8,0
"KS elk county","67345","KS","elk county","673","20049","2,882",8,0
"KS elk county","67346","KS","elk county","673","20049","2,882",8,0
"KS elk county","67352","KS","elk county","673","20049","2,882",8,0
"KS elk county","67353","KS","elk county","673","20049","2,882",8,0
"KS ellis county","67627","KS","ellis county","676","20051","28,452",5,0
"KS ellis county","67674","KS","ellis county","676","20051","28,452",5,0
"KS ellis county","67601","KS","ellis county","676","20051","28,452",5,0
"KS ellis county","67671","KS","ellis county","676","20051","28,452",5,0
"KS ellis county","67667","KS","ellis county","676","20051","28,452",5,0
"KS ellis county","67637","KS","ellis county","676","20051","28,452",5,0
"KS ellis county","67660","KS","ellis county","676","20051","28,452",5,0
"KS ellsworth county","67454","KS","ellsworth county","674","20053","6,497",7,0
"KS ellsworth county","67490","KS","ellsworth county","674","20053","6,497",7,0
"KS ellsworth county","67459","KS","ellsworth county","674","20053","6,497",7,0
"KS ellsworth county","67439","KS","ellsworth county","674","20053","6,497",7,0
"KS ellsworth county","67450","KS","ellsworth county","674","20053","6,497",7,0
"KS finney county","67851","KS","finney county","678","20055","36,776",5,0
"KS finney county","67846","KS","finney county","678","20055","36,776",5,0
"KS finney county","67868","KS","finney county","678","20055","36,776",5,0
"KS ford county","67801","KS","ford county","678","20057","33,848",5,0
"KS ford county","67834","KS","ford county","678","20057","33,848",5,0
"KS ford county","67876","KS","ford county","678","20057","33,848",5,0
"KS ford county","67882","KS","ford county","678","20057","33,848",5,0
"KS ford county","67842","KS","ford county","678","20057","33,848",5,0
"KS ford county","67843","KS","ford county","678","20057","33,848",5,0
"KS franklin county","66076","KS","franklin county","660","20059","25,992",6,0
"KS franklin county","66079","KS","franklin county","660","20059","25,992",6,0
"KS franklin county","66092","KS","franklin county","660","20059","25,992",6,0
"KS franklin county","66080","KS","franklin county","660","20059","25,992",6,0
"KS franklin county","66078","KS","franklin county","660","20059","25,992",6,0
"KS franklin county","66095","KS","franklin county","660","20059","25,992",6,0
"KS franklin county","66067","KS","franklin county","660","20059","25,992",6,0
"KS franklin county","66042","KS","franklin county","660","20059","25,992",6,0
"KS geary county","66441","KS","geary county","664","20061","34,362",4,0
"KS geary county","66514","KS","geary county","665","20061","34,362",4,0
"KS geary county","66442","KS","geary county","664","20061","34,362",4,0
"KS gove county","67736","KS","gove county","677","20063","2,695",9,0
"KS gove county","67751","KS","gove county","677","20063","2,695",9,0
"KS gove county","67752","KS","gove county","677","20063","2,695",9,0
"KS gove county","67737","KS","gove county","677","20063","2,695",9,0
"KS gove county","67738","KS","gove county","677","20063","2,695",9,0
"KS graham county","67625","KS","graham county","676","20065","2,597",9,0
"KS graham county","67659","KS","graham county","676","20065","2,597",9,0
"KS graham county","67650","KS","graham county","676","20065","2,597",9,0
"KS graham county","67642","KS","graham county","676","20065","2,597",9,0
"KS grant county","67880","KS","grant county","678","20067","7,829",7,0
"KS gray county","67837","KS","gray county","678","20069","6,006",9,0
"KS gray county","67841","KS","gray county","678","20069","6,006",9,0
"KS gray county","67835","KS","gray county","678","20069","6,006",9,0
"KS gray county","67853","KS","gray county","678","20069","6,006",9,0
"KS gray county","67867","KS","gray county","678","20069","6,006",9,0
"KS greeley county","67879","KS","greeley county","678","20071","1,247",9,0
"KS greenwood county","66853","KS","greenwood county","668","20073","6,689",6,0
"KS greenwood county","67045","KS","greenwood county","670","20073","6,689",6,0
"KS greenwood county","67047","KS","greenwood county","670","20073","6,689",6,0
"KS greenwood county","66860","KS","greenwood county","668","20073","6,689",6,0
"KS greenwood county","66863","KS","greenwood county","668","20073","6,689",6,0
"KS greenwood county","66870","KS","greenwood county","668","20073","6,689",6,0
"KS greenwood county","66855","KS","greenwood county","668","20073","6,689",6,0
"KS greenwood county","67137","KS","greenwood county","671","20073","6,689",6,0
"KS greenwood county","67122","KS","greenwood county","671","20073","6,689",6,0
"KS hamilton county","67836","KS","hamilton county","678","20075","2,690",9,0
"KS hamilton county","67878","KS","hamilton county","678","20075","2,690",9,0
"KS hamilton county","67857","KS","hamilton county","678","20075","2,690",9,0
"KS harper county","67003","KS","harper county","670","20077","6,034",8,0
"KS harper county","67058","KS","harper county","670","20077","6,034",8,0
"KS harper county","67049","KS","harper county","670","20077","6,034",8,0
"KS harper county","67150","KS","harper county","671","20077","6,034",8,0
"KS harper county","67036","KS","harper county","670","20077","6,034",8,0
"KS harper county","67009","KS","harper county","670","20077","6,034",8,0
"KS harper county","67018","KS","harper county","670","20077","6,034",8,0
"KS harvey county","67062","KS","harvey county","670","20079","34,684",2,1
"KS harvey county","67056","KS","harvey county","670","20079","34,684",2,1
"KS harvey county","67117","KS","harvey county","671","20079","34,684",2,1
"KS harvey county","67151","KS","harvey county","671","20079","34,684",2,1
"KS harvey county","67114","KS","harvey county","671","20079","34,684",2,1
"KS harvey county","67135","KS","harvey county","671","20079","34,684",2,1
"KS harvey county","67020","KS","harvey county","670","20079","34,684",2,1
"KS haskell county","67877","KS","haskell county","678","20081","4,256",9,0
"KS haskell county","67870","KS","haskell county","678","20081","4,256",9,0
"KS hodgeman county","67849","KS","hodgeman county","678","20083","1,916",9,0
"KS hodgeman county","67854","KS","hodgeman county","678","20083","1,916",9,0
"KS jackson county","66436","KS","jackson county","664","20085","13,462",3,1
"KS jackson county","66552","KS","jackson county","665","20085","13,462",3,1
"KS jackson county","66419","KS","jackson county","664","20085","13,462",3,1
"KS jackson county","66516","KS","jackson county","665","20085","13,462",3,1
"KS jackson county","66418","KS","jackson county","664","20085","13,462",3,1
"KS jackson county","66509","KS","jackson county","665","20085","13,462",3,1
"KS jackson county","66440","KS","jackson county","664","20085","13,462",3,1
"KS jackson county","66540","KS","jackson county","665","20085","13,462",3,1
"KS jackson county","66416","KS","jackson county","664","20085","13,462",3,1
"KS jefferson county","66070","KS","jefferson county","660","20087","19,126",3,1
"KS jefferson county","66066","KS","jefferson county","660","20087","19,126",3,1
"KS jefferson county","66097","KS","jefferson county","660","20087","19,126",3,1
"KS jefferson county","66054","KS","jefferson county","660","20087","19,126",3,1
"KS jefferson county","66088","KS","jefferson county","660","20087","19,126",3,1
"KS jefferson county","66060","KS","jefferson county","660","20087","19,126",3,1
"KS jefferson county","66073","KS","jefferson county","660","20087","19,126",3,1
"KS jefferson county","66512","KS","jefferson county","665","20087","19,126",3,1
"KS jefferson county","66429","KS","jefferson county","664","20087","19,126",3,1
"KS jewell county","66963","KS","jewell county","669","20089","3,077",9,0
"KS jewell county","66956","KS","jewell county","669","20089","3,077",9,0
"KS jewell county","66936","KS","jewell county","669","20089","3,077",9,0
"KS jewell county","66970","KS","jewell county","669","20089","3,077",9,0
"KS jewell county","66942","KS","jewell county","669","20089","3,077",9,0
"KS jewell county","66941","KS","jewell county","669","20089","3,077",9,0
"KS jewell county","66949","KS","jewell county","669","20089","3,077",9,0
"KS johnson county","66013","KS","johnson county","660","20091","544,179",1,1
"KS johnson county","66019","KS","johnson county","660","20091","544,179",1,1
"KS johnson county","66018","KS","johnson county","660","20091","544,179",1,1
"KS johnson county","66221","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66085","KS","johnson county","660","20091","544,179",1,1
"KS johnson county","66030","KS","johnson county","660","20091","544,179",1,1
"KS johnson county","66206","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66211","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66031","KS","johnson county","660","20091","544,179",1,1
"KS johnson county","66083","KS","johnson county","660","20091","544,179",1,1
"KS johnson county","66223","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66202","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66217","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66204","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66201","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66219","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66220","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66208","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66021","KS","johnson county","660","20091","544,179",1,1
"KS johnson county","66209","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66224","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66212","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66063","KS","johnson county","660","20091","544,179",1,1
"KS johnson county","66214","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66215","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66203","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66216","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66218","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66282","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66283","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66207","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66210","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66222","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66061","KS","johnson county","660","20091","544,179",1,1
"KS johnson county","66062","KS","johnson county","660","20091","544,179",1,1
"KS johnson county","66225","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66213","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66227","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66250","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66251","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66051","KS","johnson county","660","20091","544,179",1,1
"KS johnson county","66205","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66279","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66276","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66285","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66286","KS","johnson county","662","20091","544,179",1,1
"KS johnson county","66226","KS","johnson county","662","20091","544,179",1,1
"KS kearny county","67838","KS","kearny county","678","20093","3,977",9,0
"KS kearny county","67860","KS","kearny county","678","20093","3,977",9,0
"KS kingman county","67112","KS","kingman county","671","20095","7,858",2,1
"KS kingman county","67035","KS","kingman county","670","20095","7,858",2,1
"KS kingman county","67068","KS","kingman county","670","20095","7,858",2,1
"KS kingman county","67111","KS","kingman county","671","20095","7,858",2,1
"KS kingman county","67142","KS","kingman county","671","20095","7,858",2,1
"KS kingman county","67159","KS","kingman county","671","20095","7,858",2,1
"KS kingman county","67118","KS","kingman county","671","20095","7,858",2,1
"KS kiowa county","67059","KS","kiowa county","670","20097","2,553",9,0
"KS kiowa county","67109","KS","kiowa county","671","20097","2,553",9,0
"KS kiowa county","67054","KS","kiowa county","670","20097","2,553",9,0
"KS labette county","67342","KS","labette county","673","20099","21,607",7,0
"KS labette county","67341","KS","labette county","673","20099","21,607",7,0
"KS labette county","67354","KS","labette county","673","20099","21,607",7,0
"KS labette county","67356","KS","labette county","673","20099","21,607",7,0
"KS labette county","67332","KS","labette county","673","20099","21,607",7,0
"KS labette county","67330","KS","labette county","673","20099","21,607",7,0
"KS labette county","67336","KS","labette county","673","20099","21,607",7,0
"KS labette county","67357","KS","labette county","673","20099","21,607",7,0
"KS lane county","67839","KS","lane county","678","20101","1,750",9,0
"KS lane county","67850","KS","lane county","678","20101","1,750",9,0
"KS leavenworth county","66007","KS","leavenworth county","660","20103","76,227",1,1
"KS leavenworth county","66020","KS","leavenworth county","660","20103","76,227",1,1
"KS leavenworth county","66043","KS","leavenworth county","660","20103","76,227",1,1
"KS leavenworth county","66048","KS","leavenworth county","660","20103","76,227",1,1
"KS leavenworth county","66027","KS","leavenworth county","660","20103","76,227",1,1
"KS leavenworth county","66052","KS","leavenworth county","660","20103","76,227",1,1
"KS leavenworth county","66086","KS","leavenworth county","660","20103","76,227",1,1
"KS lincoln county","67455","KS","lincoln county","674","20105","3,241",9,0
"KS lincoln county","67481","KS","lincoln county","674","20105","3,241",9,0
"KS lincoln county","67423","KS","lincoln county","674","20105","3,241",9,0
"KS lincoln county","67418","KS","lincoln county","674","20105","3,241",9,0
"KS linn county","66767","KS","linn county","667","20107","9,656",1,1
"KS linn county","66056","KS","linn county","660","20107","9,656",1,1
"KS linn county","66040","KS","linn county","660","20107","9,656",1,1
"KS linn county","66014","KS","linn county","660","20107","9,656",1,1
"KS linn county","66075","KS","linn county","660","20107","9,656",1,1
"KS linn county","66072","KS","linn county","660","20107","9,656",1,1
"KS linn county","66010","KS","linn county","660","20107","9,656",1,1
"KS logan county","67747","KS","logan county","677","20109","2,756",9,0
"KS logan county","67748","KS","logan county","677","20109","2,756",9,0
"KS logan county","67764","KS","logan county","677","20109","2,756",9,0
"KS lyon county","66801","KS","lyon county","668","20111","33,690",4,0
"KS lyon county","66854","KS","lyon county","668","20111","33,690",4,0
"KS lyon county","66865","KS","lyon county","668","20111","33,690",4,0
"KS lyon county","66835","KS","lyon county","668","20111","33,690",4,0
"KS lyon county","66830","KS","lyon county","668","20111","33,690",4,0
"KS lyon county","66833","KS","lyon county","668","20111","33,690",4,0
"KS lyon county","66868","KS","lyon county","668","20111","33,690",4,0
"KS lyon county","66864","KS","lyon county","668","20111","33,690",4,0
"KS marion county","66859","KS","marion county","668","20115","12,660",6,0
"KS marion county","67483","KS","marion county","674","20115","12,660",6,0
"KS marion county","66858","KS","marion county","668","20115","12,660",6,0
"KS marion county","67475","KS","marion county","674","20115","12,660",6,0
"KS marion county","66861","KS","marion county","668","20115","12,660",6,0
"KS marion county","67063","KS","marion county","670","20115","12,660",6,0
"KS marion county","67053","KS","marion county","670","20115","12,660",6,0
"KS marion county","67438","KS","marion county","674","20115","12,660",6,0
"KS marion county","66866","KS","marion county","668","20115","12,660",6,0
"KS marion county","66840","KS","marion county","668","20115","12,660",6,0
"KS marion county","67073","KS","marion county","670","20115","12,660",6,0
"KS marion county","66851","KS","marion county","668","20115","12,660",6,0
"KS marshall county","66406","KS","marshall county","664","20117","10,117",6,0
"KS marshall county","66518","KS","marshall county","665","20117","10,117",6,0
"KS marshall county","66508","KS","marshall county","665","20117","10,117",6,0
"KS marshall county","66403","KS","marshall county","664","20117","10,117",6,0
"KS marshall county","66411","KS","marshall county","664","20117","10,117",6,0
"KS marshall county","66427","KS","marshall county","664","20117","10,117",6,0
"KS marshall county","66548","KS","marshall county","665","20117","10,117",6,0
"KS marshall county","66544","KS","marshall county","665","20117","10,117",6,0
"KS marshall county","66438","KS","marshall county","664","20117","10,117",6,0
"KS marshall county","66541","KS","marshall county","665","20117","10,117",6,0
"KS marshall county","66412","KS","marshall county","664","20117","10,117",6,0
"KS mcpherson county","67491","KS","mcpherson county","674","20113","29,180",7,0
"KS mcpherson county","67443","KS","mcpherson county","674","20113","29,180",7,0
"KS mcpherson county","67428","KS","mcpherson county","674","20113","29,180",7,0
"KS mcpherson county","67107","KS","mcpherson county","671","20113","29,180",7,0
"KS mcpherson county","67476","KS","mcpherson county","674","20113","29,180",7,0
"KS mcpherson county","67546","KS","mcpherson county","675","20113","29,180",7,0
"KS mcpherson county","67460","KS","mcpherson county","674","20113","29,180",7,0
"KS mcpherson county","67464","KS","mcpherson county","674","20113","29,180",7,0
"KS meade county","67864","KS","meade county","678","20119","4,575",9,0
"KS meade county","67869","KS","meade county","678","20119","4,575",9,0
"KS meade county","67844","KS","meade county","678","20119","4,575",9,0
"KS miami county","66071","KS","miami county","660","20121","32,787",1,1
"KS miami county","66026","KS","miami county","660","20121","32,787",1,1
"KS miami county","66053","KS","miami county","660","20121","32,787",1,1
"KS miami county","66036","KS","miami county","660","20121","32,787",1,1
"KS miami county","66064","KS","miami county","660","20121","32,787",1,1
"KS mitchell county","67452","KS","mitchell county","674","20123","6,373",7,0
"KS mitchell county","67485","KS","mitchell county","674","20123","6,373",7,0
"KS mitchell county","67420","KS","mitchell county","674","20123","6,373",7,0
"KS mitchell county","67446","KS","mitchell county","674","20123","6,373",7,0
"KS mitchell county","67430","KS","mitchell county","674","20123","6,373",7,0
"KS mitchell county","67478","KS","mitchell county","674","20123","6,373",7,0
"KS montgomery county","67351","KS","montgomery county","673","20125","35,471",5,0
"KS montgomery county","67344","KS","montgomery county","673","20125","35,471",5,0
"KS montgomery county","67340","KS","montgomery county","673","20125","35,471",5,0
"KS montgomery county","67364","KS","montgomery county","673","20125","35,471",5,0
"KS montgomery county","67335","KS","montgomery county","673","20125","35,471",5,0
"KS montgomery county","67337","KS","montgomery county","673","20125","35,471",5,0
"KS montgomery county","67347","KS","montgomery county","673","20125","35,471",5,0
"KS montgomery county","67301","KS","montgomery county","673","20125","35,471",5,0
"KS montgomery county","67363","KS","montgomery county","673","20125","35,471",5,0
"KS montgomery county","67333","KS","montgomery county","673","20125","35,471",5,0
"KS morris county","66872","KS","morris county","668","20127","5,923",8,0
"KS morris county","66873","KS","morris county","668","20127","5,923",8,0
"KS morris county","66849","KS","morris county","668","20127","5,923",8,0
"KS morris county","66838","KS","morris county","668","20127","5,923",8,0
"KS morris county","66846","KS","morris county","668","20127","5,923",8,0
"KS morton county","67950","KS","morton county","679","20129","3,233",9,0
"KS morton county","67953","KS","morton county","679","20129","3,233",9,0
"KS morton county","67954","KS","morton county","679","20129","3,233",9,0
"KS nemaha county","66415","KS","nemaha county","664","20131","10,178",6,0
"KS nemaha county","66428","KS","nemaha county","664","20131","10,178",6,0
"KS nemaha county","66408","KS","nemaha county","664","20131","10,178",6,0
"KS nemaha county","66417","KS","nemaha county","664","20131","10,178",6,0
"KS nemaha county","66522","KS","nemaha county","665","20131","10,178",6,0
"KS nemaha county","66534","KS","nemaha county","665","20131","10,178",6,0
"KS nemaha county","66550","KS","nemaha county","665","20131","10,178",6,0
"KS nemaha county","66538","KS","nemaha county","665","20131","10,178",6,0
"KS nemaha county","66404","KS","nemaha county","664","20131","10,178",6,0
"KS neosho county","66733","KS","neosho county","667","20133","16,512",7,0
"KS neosho county","66740","KS","neosho county","667","20133","16,512",7,0
"KS neosho county","66771","KS","neosho county","667","20133","16,512",7,0
"KS neosho county","66720","KS","neosho county","667","20133","16,512",7,0
"KS neosho county","66776","KS","neosho county","667","20133","16,512",7,0
"KS neosho county","66775","KS","neosho county","667","20133","16,512",7,0
"KS ness county","67516","KS","ness county","675","20135","3,107",9,0
"KS ness county","67572","KS","ness county","675","20135","3,107",9,0
"KS ness county","67521","KS","ness county","675","20135","3,107",9,0
"KS ness county","67560","KS","ness county","675","20135","3,107",9,0
"KS ness county","67584","KS","ness county","675","20135","3,107",9,0
"KS ness county","67515","KS","ness county","675","20135","3,107",9,0
"KS ness county","67518","KS","ness county","675","20135","3,107",9,0
"KS norton county","67645","KS","norton county","676","20137","5,671",7,0
"KS norton county","67622","KS","norton county","676","20137","5,671",7,0
"KS norton county","67654","KS","norton county","676","20137","5,671",7,0
"KS norton county","67629","KS","norton county","676","20137","5,671",7,0
"KS osage county","66414","KS","osage county","664","20139","16,295",3,1
"KS osage county","66528","KS","osage county","665","20139","16,295",3,1
"KS osage county","66524","KS","osage county","665","20139","16,295",3,1
"KS osage county","66523","KS","osage county","665","20139","16,295",3,1
"KS osage county","66451","KS","osage county","664","20139","16,295",3,1
"KS osage county","66543","KS","osage county","665","20139","16,295",3,1
"KS osage county","66510","KS","osage county","665","20139","16,295",3,1
"KS osage county","66413","KS","osage county","664","20139","16,295",3,1
"KS osage county","66537","KS","osage county","665","20139","16,295",3,1
"KS osborne county","67623","KS","osborne county","676","20141","3,858",9,0
"KS osborne county","67651","KS","osborne county","676","20141","3,858",9,0
"KS osborne county","67474","KS","osborne county","674","20141","3,858",9,0
"KS osborne county","67473","KS","osborne county","674","20141","3,858",9,0
"KS osborne county","67437","KS","osborne county","674","20141","3,858",9,0
"KS ottawa county","67436","KS","ottawa county","674","20143","6,091",9,0
"KS ottawa county","67422","KS","ottawa county","674","20143","6,091",9,0
"KS ottawa county","67467","KS","ottawa county","674","20143","6,091",9,0
"KS ottawa county","67484","KS","ottawa county","674","20143","6,091",9,0
"KS pawnee county","67550","KS","pawnee county","675","20145","6,973",7,0
"KS pawnee county","67529","KS","pawnee county","675","20145","6,973",7,0
"KS pawnee county","67574","KS","pawnee county","675","20145","6,973",7,0
"KS pawnee county","67523","KS","pawnee county","675","20145","6,973",7,0
"KS phillips county","67647","KS","phillips county","676","20147","5,642",7,0
"KS phillips county","67644","KS","phillips county","676","20147","5,642",7,0
"KS phillips county","67661","KS","phillips county","676","20147","5,642",7,0
"KS phillips county","67639","KS","phillips county","676","20147","5,642",7,0
"KS phillips county","67621","KS","phillips county","676","20147","5,642",7,0
"KS phillips county","67646","KS","phillips county","676","20147","5,642",7,0
"KS phillips county","67664","KS","phillips county","676","20147","5,642",7,0
"KS pottawatomie county","66521","KS","pottawatomie county","665","20149","21,604",3,1
"KS pottawatomie county","66426","KS","pottawatomie county","664","20149","21,604",3,1
"KS pottawatomie county","66535","KS","pottawatomie county","665","20149","21,604",3,1
"KS pottawatomie county","66549","KS","pottawatomie county","665","20149","21,604",3,1
"KS pottawatomie county","66520","KS","pottawatomie county","665","20149","21,604",3,1
"KS pottawatomie county","66432","KS","pottawatomie county","664","20149","21,604",3,1
"KS pottawatomie county","66407","KS","pottawatomie county","664","20149","21,604",3,1
"KS pottawatomie county","66422","KS","pottawatomie county","664","20149","21,604",3,1
"KS pottawatomie county","66536","KS","pottawatomie county","665","20149","21,604",3,1
"KS pottawatomie county","66547","KS","pottawatomie county","665","20149","21,604",3,1
"KS pratt county","67124","KS","pratt county","671","20151","9,656",7,0
"KS pratt county","67021","KS","pratt county","670","20151","9,656",7,0
"KS pratt county","67028","KS","pratt county","670","20151","9,656",7,0
"KS pratt county","67134","KS","pratt county","671","20151","9,656",7,0
"KS pratt county","67066","KS","pratt county","670","20151","9,656",7,0
"KS rawlins county","67745","KS","rawlins county","677","20153","2,519",9,0
"KS rawlins county","67730","KS","rawlins county","677","20153","2,519",9,0
"KS rawlins county","67739","KS","rawlins county","677","20153","2,519",9,0
"KS rawlins county","67744","KS","rawlins county","677","20153","2,519",9,0
"KS reno county","67501","KS","reno county","675","20155","64,511",4,0
"KS reno county","67581","KS","reno county","675","20155","64,511",4,0
"KS reno county","67514","KS","reno county","675","20155","64,511",4,0
"KS reno county","67510","KS","reno county","675","20155","64,511",4,0
"KS reno county","67504","KS","reno county","675","20155","64,511",4,0
"KS reno county","67522","KS","reno county","675","20155","64,511",4,0
"KS reno county","67505","KS","reno county","675","20155","64,511",4,0
"KS reno county","67583","KS","reno county","675","20155","64,511",4,0
"KS reno county","67585","KS","reno county","675","20155","64,511",4,0
"KS reno county","67561","KS","reno county","675","20155","64,511",4,0
"KS reno county","67502","KS","reno county","675","20155","64,511",4,0
"KS reno county","67568","KS","reno county","675","20155","64,511",4,0
"KS reno county","67570","KS","reno county","675","20155","64,511",4,0
"KS reno county","67566","KS","reno county","675","20155","64,511",4,0
"KS reno county","67543","KS","reno county","675","20155","64,511",4,0
"KS republic county","66930","KS","republic county","669","20157","4,980",9,0
"KS republic county","66960","KS","republic county","669","20157","4,980",9,0
"KS republic county","66961","KS","republic county","669","20157","4,980",9,0
"KS republic county","66959","KS","republic county","669","20157","4,980",9,0
"KS republic county","66966","KS","republic county","669","20157","4,980",9,0
"KS republic county","66964","KS","republic county","669","20157","4,980",9,0
"KS republic county","66939","KS","republic county","669","20157","4,980",9,0
"KS republic county","66935","KS","republic county","669","20157","4,980",9,0
"KS republic county","66940","KS","republic county","669","20157","4,980",9,0
"KS rice county","67457","KS","rice county","674","20159","10,083",7,0
"KS rice county","67579","KS","rice county","675","20159","10,083",7,0
"KS rice county","67512","KS","rice county","675","20159","10,083",7,0
"KS rice county","67444","KS","rice county","674","20159","10,083",7,0
"KS rice county","67524","KS","rice county","675","20159","10,083",7,0
"KS rice county","67427","KS","rice county","674","20159","10,083",7,0
"KS rice county","67573","KS","rice county","675","20159","10,083",7,0
"KS rice county","67554","KS","rice county","675","20159","10,083",7,0
"KS riley county","66505","KS","riley county","665","20161","71,115",3,1
"KS riley county","66503","KS","riley county","665","20161","71,115",3,1
"KS riley county","66502","KS","riley county","665","20161","71,115",3,1
"KS riley county","66531","KS","riley county","665","20161","71,115",3,1
"KS riley county","66554","KS","riley county","665","20161","71,115",3,1
"KS riley county","66517","KS","riley county","665","20161","71,115",3,1
"KS riley county","66449","KS","riley county","664","20161","71,115",3,1
"KS riley county","66506","KS","riley county","665","20161","71,115",3,1
"KS rooks county","67675","KS","rooks county","676","20163","5,181",9,0
"KS rooks county","67663","KS","rooks county","676","20163","5,181",9,0
"KS rooks county","67632","KS","rooks county","676","20163","5,181",9,0
"KS rooks county","67669","KS","rooks county","676","20163","5,181",9,0
"KS rooks county","67657","KS","rooks county","676","20163","5,181",9,0
"KS rush county","67513","KS","rush county","675","20165","3,307",9,0
"KS rush county","67548","KS","rush county","675","20165","3,307",9,0
"KS rush county","67565","KS","rush county","675","20165","3,307",9,0
"KS rush county","67553","KS","rush county","675","20165","3,307",9,0
"KS rush county","67520","KS","rush county","675","20165","3,307",9,0
"KS rush county","67559","KS","rush county","675","20165","3,307",9,0
"KS rush county","67575","KS","rush county","675","20165","3,307",9,0
"KS rush county","67556","KS","rush county","675","20165","3,307",9,0
"KS russell county","67634","KS","russell county","676","20167","6,970",7,0
"KS russell county","67648","KS","russell county","676","20167","6,970",7,0
"KS russell county","67640","KS","russell county","676","20167","6,970",7,0
"KS russell county","67626","KS","russell county","676","20167","6,970",7,0
"KS russell county","67658","KS","russell county","676","20167","6,970",7,0
"KS russell county","67649","KS","russell county","676","20167","6,970",7,0
